"","PIN","CITY","STATE","ZIP","RELIGIOUS","NUMSTUDS","STTCH_RT","HIGR","SCHOOL","ADDRESS","COUNTY","P_MINOR","YR","P_INDIAN","P_ASIAN","P_HISP","P_BLACK","P_WHITE","MALES","PCT_4YEAR","PCT_2YEAR","LATITUDE","LONGITUDE","P_PACIFIC","P_TR","data.notes"
"1545","00003271","OWENS CROSSROA","AL","35763",1,22,9.2631578947,13,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",27.272727273,"1997",0,4.5454545455,22.727272727,0,72.727272727,15,NA,NA,34.66806,-86.490361,NA,NA,"changed locations"
"1546","00003271","OWENS CROSSRDS","AL","35763",1,26,8.6666666667,14,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",34.615384615,"1999",0,0,19.230769231,15.384615385,65.384615385,15,NA,NA,34.66806,-86.490361,NA,NA,"changed locations"
"1547","00003271","OWENS CROSSRDS","AL","35763",1,29,9.6666666667,14,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",20.689655172,"2001",0,3.4482758621,10.344827586,6.8965517241,79.310344828,14,NA,NA,34.66806,-86.490361,NA,NA,"changed locations"
"1548","00003271","OWENS CROSS ROADS","AL","35763",1,34,11.3333333333333,14,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",32.3529411764706,"2003",0,2.94117647058824,29.4117647058824,0,67.6470588235294,17,NA,NA,34.66806,-86.490361,NA,NA,"changed locations"
"1549","00003271","OWENS CROSS ROADS","AL","35763",1,26,8.66666666666667,14,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",38.4615384615385,"2005",0,19.2307692307692,15.3846153846154,3.84615384615385,61.5384615384615,13,NA,NA,34.66806,-86.490361,NA,NA,"changed locations"
"1550","00003271","OWENS CROSS ROADS","AL","35763",1,37,11.2121212121212,15,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",32.4324324324324,"2007",0,0,16.2162162162162,16.2162162162162,67.5675675675676,18,NA,NA,34.66806,-86.490361,NA,NA,"changed locations"
"1551","00003271","OWENS CROSS ROADS","AL","35763",1,29,9.66666666666667,13,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",NA,"2009",0,6.89655172413793,17.2413793103448,6.89655172413793,58.6206896551724,15,NA,NA,34.66806,-86.490361,0,10.3448275862069,"changed locations"
"1552","00003271","OWENS CROSS ROADS","AL","35763",1,27,9,14,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",NA,"2011",0,0,3.7037037037,22.222222222,55.555555556,14,NA,NA,34.66806,-86.490361,0,18.518518519,"changed locations"
"1553","00003271","OWENS CROSS ROADS","AL","35763",1,26,7.22222222222222,15,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",NA,"2013",0,0,11.5384615384615,23.0769230769231,65.3846153846154,13,NA,NA,34.66806,-86.490361,0,0,"changed locations"
"1554","00003271","OWENS CROSS ROADS","AL","35763",1,31,10.3333333333333,15,"BIG COVE CHRISTIAN ACADEMY","6354 HIGHWAY 431 S","Madison",NA,"2015",3.2258064516129,3.2258064516129,32.258064516129,3.2258064516129,58.0645161290323,16,NA,NA,34.66806,-86.490361,0,0,"changed locations"
"1555","00003329","MOBILE","AL","36606",1,64,9.1428527832,8,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,30.65125,-88.209091,NA,NA,"changed locations"
"1556","00003329","MOBILE","AL","36606",1,43,14.3333333333,8,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,30.65125,-88.209091,NA,NA,"changed locations"
"1557","00003329","MOBILE","AL","36606",1,33,11,8,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",9.0909090909,"1993",0,0,0,9.0909090909,90.909090909,NA,NA,NA,30.65125,-88.209091,NA,NA,"changed locations"
"1558","00003329","MOBILE","AL","36695",1,30,7.5,9,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",3,"1995",0,3.3333333333,0,10,86.666666667,NA,NA,NA,30.65125,-88.209091,NA,NA,"changed locations"
"1559","00003329","MOBILE","AL","36695",1,30,10,13,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",16.666666667,"1997",0,0,0,16.666666667,83.333333333,15,NA,NA,30.65125,-88.209091,NA,NA,"changed locations"
"1560","00003329","MOBILE","AL","36695",1,24,12,12,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",20.833333333,"1999",0,0,8.3333333333,12.5,79.166666667,13,NA,NA,30.65125,-88.209091,NA,NA,"changed locations"
"1561","00003329","MOBILE","AL","36695",1,24,12,13,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",25,"2001",0,0,4.1666666667,20.833333333,75,11,NA,NA,30.65125,-88.209091,NA,NA,"changed locations"
"1562","00003329","MOBILE","AL","36695",1,32,10.6666666666667,14,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",31.25,"2003",3.125,0,12.5,15.625,68.75,18,NA,NA,30.65125,-88.209091,NA,NA,"changed locations"
"1563","00003329","MOBILE","AL","36695",1,25,8.33333333333333,14,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",20,"2005",0,0,8,12,80,15,NA,NA,30.65125,-88.209091,NA,NA,"changed locations"
"1564","00003329","MOBILE","AL","36695",1,37,9.25,14,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",24.3243243243243,"2007",0,0,2.7027027027027,21.6216216216216,75.6756756756757,25,NA,NA,30.65125,-88.209091,NA,NA,"changed locations"
"1565","00003329","MOBILE","AL","36695",1,28,9.33333333333333,14,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",NA,"2009",0,0,3.57142857142857,21.4285714285714,71.4285714285714,18,NA,NA,30.65125,-88.209091,0,3.57142857142857,"changed locations"
"1566","00003329","MOBILE","AL","36695",1,23,7.6666666667,14,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",NA,"2011",0,0,13.043478261,21.739130435,65.217391304,11,NA,NA,30.65125,-88.209091,0,0,"changed locations"
"1567","00003329","MOBILE","AL","36695",1,19,6.55172413793103,13,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",NA,"2013",0,0,36.8421052631579,21.0526315789474,42.1052631578947,10,NA,NA,30.65125,-88.209091,0,0,"changed locations"
"1568","00003329","MOBILE","AL","36695",1,22,7.33333333333333,13,"MOBILE JUNIOR ACADEMY","1900 CODY RD S","Mobile",NA,"2015",0,0,27.2727272727273,22.7272727272727,50,14,NA,NA,30.65125,-88.209091,0,0,"changed locations"
"1569","00003362","HUNTSVILLE","AL","35806",1,296,18.6456604,12,"OAKWOOD ADVENTIST ACADEMY K-8",NA,"Madison",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,34.756994,-86.642671,NA,NA,"changed locations"
"1570","00003362","HUNTSVILLE","AL","35896",1,303,13.0322580645,12,"OAKWOOD ADVENTIST ACADEMY K-8",NA,"Madison",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,34.756994,-86.642671,NA,NA,"changed locations"
"1571","00003362","HUNTSVILLE","AL","35896",1,325,10.276679842,12,"OAKWOOD ADVENTIST ACADEMY K-8",NA,"Madison",98.153846154,"1993",0,0.9230769231,0.3076923077,96.923076923,1.8461538462,NA,NA,NA,34.756994,-86.642671,NA,NA,"changed locations"
"1572","00003362","HUNTSVILLE","AL","35896",1,355,17.86163522,12,"OAKWOOD ADVENTIST ACADEMY K-8",NA,"Madison",5,"1995",0.2816901408,0.8450704225,0,98.873239437,0,NA,NA,NA,34.756994,-86.642671,NA,NA,"changed locations"
"1573","00003362","HUNTSVILLE","AL","35896",1,410,19.18128655,17,"OAKWOOD ADVENTIST ACADEMY K-8",NA,"Madison",100,"1997",0,0.243902439,0,99.756097561,0,217,NA,NA,34.756994,-86.642671,NA,NA,"changed locations"
"1574","00003362","HUNTSVILLE","AL","35896",1,351,16.714285714,17,"OAKWOOD ADVENTIST ACADEMY K-8",NA,"Madison",99.715099715,"1999",0,1.1396011396,0,98.575498575,0.2849002849,157,24,7,34.756994,-86.642671,NA,NA,"changed locations"
"1575","00003362","HUNTSVILLE","AL","35896",1,310,13.839285714,17,"OAKWOOD ADVENTIST ACADEMY K-8",NA,"Madison",99.677419355,"2001",0.3225806452,0.9677419355,0,98.387096774,0.3225806452,129,94,1,34.756994,-86.642671,NA,NA,"changed locations"
"1576","00003362","HUNTSVILLE","AL","35896",1,285,14.3939393939394,17,"OAKWOOD ADVENTIST ACADEMY K-8",NA,"Madison",99.6491228070176,"2003",0.350877192982456,1.05263157894737,0,98.2456140350877,0.350877192982456,132,97,3,34.756994,-86.642671,NA,NA,"changed locations"
"1577","00003362","HUNTSVILLE","AL","35896",1,249,12.3880597014925,17,"OAKWOOD ADVENTIST ACADEMY K-8",NA,"Madison",98.7951807228916,"2005",0,0.401606425702811,2.00803212851406,96.3855421686747,1.20481927710843,99,98,0,34.756994,-86.642671,NA,NA,"changed locations"
"1578","00003384","BRYANT","AL","35958",1,35,9.655166626,9,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,34.87655,-85.588092,NA,NA,"Multiple Lat and Long"
"1579","00003384","BRYANT","AL","35958",1,20,4.7058823529,8,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,34.87655,-85.588092,NA,NA,"Multiple Lat and Long"
"1580","00003384","BRYANT","AL","35958",1,31,10.333333333,8,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",6.4516129032,"1993",0,3.2258064516,3.2258064516,0,93.548387097,NA,NA,NA,34.87655,-85.588092,NA,NA,"Multiple Lat and Long"
"1581","00003384","BRYANT","AL","35958",1,54,13.5,8,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",3,"1995",0,3.7037037037,7.4074074074,1.8518518519,87.037037037,NA,NA,NA,34.87655,-85.588092,NA,NA,"Multiple Lat and Long"
"1582","00003384","BRYANT","AL","35958",1,52,9.0434782609,15,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",13.461538462,"1997",0,7.6923076923,3.8461538462,1.9230769231,86.538461539,29,NA,NA,34.87655,-85.588092,NA,NA,"Multiple Lat and Long"
"1583","00003384","BRYANT","AL","35958",1,31,10.333333333,14,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",22.580645161,"1999",0,12.903225806,6.4516129032,3.2258064516,77.419354839,14,NA,NA,34.87655,-85.588092,NA,NA,"Multiple Lat and Long"
"1584","00003384","BRYANT","AL","35958",1,38,11.515151515,14,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",15.789473684,"2001",0,10.52631579,2.6315789474,2.6315789474,84.210526316,18,NA,NA,34.87655,-85.588092,NA,NA,"Multiple Lat and Long"
"1585","00003384","BRYANT","AL","35958",1,32,10.6666666666667,14,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",0,"2003",0,0,0,0,100,10,NA,NA,34.87655,-85.588092,NA,NA,"Multiple Lat and Long"
"1586","00003384","BRYANT","AL","35958",1,30,10,14,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",10,"2005",0,6.66666666666667,3.33333333333333,0,90,14,NA,NA,34.87655,-85.588092,NA,NA,"Multiple Lat and Long"
"1587","00003384","BRYANT","AL","35958",1,33,11,16,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",9.09090909090909,"2007",0,9.09090909090909,0,0,90.9090909090909,14,NA,NA,34.87655,-85.588092,NA,NA,"Multiple Lat and Long"
"1588","00003384","BRYANT","AL","35958",1,27,9,15,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",NA,"2009",0,0,7.40740740740741,0,88.8888888888889,11,NA,NA,34.87655,-85.588092,3.7037037037037,0,"Multiple Lat and Long"
"1589","00003384","BRYANT","AL","35958",1,26,7.6470588235,14,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",NA,"2011",0,0,3.8461538462,0,88.461538462,12,NA,NA,34.87655,-85.588092,7.6923076923,0,"Multiple Lat and Long"
"1590","00003384","BRYANT","AL","35958",1,16,8,13,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",NA,"2013",0,12.5,0,0,87.5,7,NA,NA,34.87655,-85.588092,0,0,"Multiple Lat and Long"
"1591","00003384","BRYANT","AL","35958",1,15,7.5,14,"FLORAL CREST SCHOOL","1228 COUNTY ROAD 89","Jackson",NA,"2015",0,20,0,0,80,6,NA,NA,34.87655,-85.588092,0,0,"Multiple Lat and Long"
"1592","01604001","ROBERTSDALE","AL","36567",1,193,18.602401733,8,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,30.562348,-87.715735,NA,NA,"Multiple Lat and Long"
"1593","01604001","ROBERTSDALE","AL","36567",1,170,18.8888888889,8,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,30.562348,-87.715735,NA,NA,"Multiple Lat and Long"
"1594","01604001","ROBERTSDALE","AL","36567",1,169,17.333333333,8,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",0.5917159763,"1993",0,0,0,0.5917159763,99.408284024,NA,NA,NA,30.562348,-87.715735,NA,NA,"Multiple Lat and Long"
"1595","01604001","ROBERTSDALE","AL","36567",1,178,17.365853659,8,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",2,"1995",0,0,0,2.808988764,97.191011236,NA,NA,NA,30.562348,-87.715735,NA,NA,"Multiple Lat and Long"
"1596","01604001","ROBERTSDALE","AL","36567",1,164,13.810526316,13,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",3.0487804878,"1997",0,0,0,3.0487804878,96.951219512,95,NA,NA,30.562348,-87.715735,NA,NA,"Multiple Lat and Long"
"1597","01604001","ROBERTSDALE","AL","36567",1,168,13.575757576,13,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",4.1666666667,"1999",0,0,1.7857142857,2.380952381,95.833333333,71,NA,NA,30.562348,-87.715735,NA,NA,"Multiple Lat and Long"
"1598","01604001","ROBERTSDALE","AL","36567",1,188,15.798319328,13,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",6.3829787234,"2001",0,0,4.7872340426,1.5957446809,93.617021277,92,NA,NA,30.562348,-87.715735,NA,NA,"Multiple Lat and Long"
"1599","01604001","ROBERTSDALE","AL","36567",1,178,14.24,13,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",6.17977528089888,"2003",0,0,5.0561797752809,1.12359550561798,93.8202247191011,89,NA,NA,30.562348,-87.715735,NA,NA,"Multiple Lat and Long"
"1600","01604001","ROBERTSDALE","AL","36567",1,189,14.2105263157895,13,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",5.29100529100529,"2005",0,0,4.23280423280423,1.05820105820106,94.7089947089947,82,NA,NA,30.562348,-87.715735,NA,NA,"Multiple Lat and Long"
"1601","01604001","ROBERTSDALE","AL","36567",1,186,16.9090909090909,13,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",11.2903225806452,"2007",0,2.1505376344086,8.06451612903226,1.0752688172043,88.7096774193548,87,NA,NA,30.562348,-87.715735,NA,NA,"Multiple Lat and Long"
"1602","01604001","ROBERTSDALE","AL","36567",1,187,14.0601503759398,13,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",NA,"2009",0,3.20855614973262,5.3475935828877,0.53475935828877,88.7700534759358,89,NA,NA,30.562348,-87.715735,0,2.13903743315508,"Multiple Lat and Long"
"1603","01604001","ROBERTSDALE","AL","36567",1,190,17.924528302,13,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",NA,"2011",0,2.6315789474,6.3157894737,0,90,98,NA,NA,30.562348,-87.715735,0,1.0526315789,"Multiple Lat and Long"
"1604","01604001","ROBERTSDALE","AL","36567",1,175,15.0862068965517,13,"ST PATRICK SCHOOL","PO BOX 609","Baldwin",NA,"2013",1.14285714285714,3.42857142857143,6.85714285714286,0,88.5714285714286,79,NA,NA,30.562348,-87.715735,0,0,"Multiple Lat and Long"
"1605","01608811","ALABASTER","AL","35007",1,273,13.822784424,12,"KINGWOOD CHRISTIAN SCHOOL","1351 ROYALTY DR","Shelby",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.2637319,-86.8234077,NA,NA,"Multiple Lat and Long"
"1606","01608811","ALABASTER","AL","35007",1,270,14.025974026,12,"KINGWOOD CHRISTIAN SCHOOL","1351 ROYALTY DR","Shelby",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,33.2637319,-86.8234077,NA,NA,"Multiple Lat and Long"
"1607","01608811","ALABASTER","AL","35007",1,344,14.956521739,12,"KINGWOOD CHRISTIAN SCHOOL","1351 ROYALTY DR","Shelby",3.488372093,"1993",0,0.8720930233,0.2906976744,2.3255813953,96.511627907,NA,NA,NA,33.2637319,-86.8234077,NA,NA,"Multiple Lat and Long"
"1608","01608811","ALABASTER","AL","35007",1,441,14.7,12,"KINGWOOD CHRISTIAN SCHOOL","1351 ROYALTY DR","Shelby",2,"1995",0,0.9070294785,0.2267573696,2.2675736961,96.598639456,NA,NA,NA,33.2637319,-86.8234077,NA,NA,"Multiple Lat and Long"
"1609","01608811","ALABASTER","AL","35007",1,523,34.016260163,17,"KINGWOOD CHRISTIAN SCHOOL","1351 ROYALTY DR","Shelby",6.6921606119,"1997",0,2.6768642447,0.1912045889,3.8240917782,93.307839388,209,NA,NA,33.2637319,-86.8234077,NA,NA,"Multiple Lat and Long"
"1610","01608811","ALABASTER","AL","35007",1,431,10.775,17,"KINGWOOD CHRISTIAN SCHOOL","1351 ROYALTY DR","Shelby",8.81670533642691,"2007",0.464037122969838,0.928074245939675,2.32018561484919,5.10440835266821,91.1832946635731,201,50,NA,33.2637319,-86.8234077,NA,NA,"Multiple Lat and Long"
"1611","01608811","ALABASTER","AL","35007",1,413,12.4773413897281,17,"KINGWOOD CHRISTIAN SCHOOL","1351 ROYALTY DR","Shelby",NA,"2009",0,1.93704600484262,2.17917675544794,6.77966101694915,88.861985472155,182,60,NA,33.2637319,-86.8234077,0,0.242130750605327,"Multiple Lat and Long"
"1612","01608811","ALABASTER","AL","35007",1,393,10.207792208,17,"KINGWOOD CHRISTIAN SCHOOL","1351 ROYALTY DR","Shelby",NA,"2011",1.0178117048,2.5445292621,3.8167938931,3.8167938931,86.259541985,200,70,NA,33.2637319,-86.8234077,0,2.5445292621,"Multiple Lat and Long"
"1613","01608811","ALABASTER","AL","35007",1,362,13.1159420289855,17,"KINGWOOD CHRISTIAN SCHOOL","1351 ROYALTY DR","Shelby",NA,"2015",0,0,0.276243093922652,10.2209944751381,87.0165745856354,166,97,NA,33.2637319,-86.8234077,0,2.48618784530387,"Multiple Lat and Long"
"1614","01608822","BESSEMER","AL","35023",1,78,6.5,15,"FLINT HILL CHRISTIAN SCHOOL","1630 POWDER PLANT RD","Jefferson",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.349301,-87.014155,NA,NA,"changed locations"
"1615","01608822","BESSEMER","AL","35023",1,118,39.3333333333,6,"FLINT HILL CHRISTIAN SCHOOL","1630 POWDER PLANT RD","Jefferson",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,33.349301,-87.014155,NA,NA,"changed locations"
"1616","01608822","BESSEMER","AL","35023",1,60,12,6,"FLINT HILL CHRISTIAN SCHOOL","1630 POWDER PLANT RD","Jefferson",20,"1993",0,0,0,20,80,NA,NA,NA,33.349301,-87.014155,NA,NA,"changed locations"
"1617","01608822","BESSEMER","AL","35023",1,101,12.242424242,8,"FLINT HILL CHRISTIAN SCHOOL","1630 POWDER PLANT RD","Jefferson",2,"1995",0,0,0,8.9108910891,91.089108911,NA,NA,NA,33.349301,-87.014155,NA,NA,"changed locations"
"1618","01608822","BESSEMER","AL","35023",1,144,13.714285714,14,"FLINT HILL CHRISTIAN SCHOOL","1630 POWDER PLANT RD","Jefferson",22.916666667,"1997",0,0,0,22.916666667,77.083333333,79,NA,NA,33.349301,-87.014155,NA,NA,"changed locations"
"1619","01608822","BESSEMER","AL","35023",1,188,10.372413793,16,"FLINT HILL CHRISTIAN SCHOOL","1630 POWDER PLANT RD","Jefferson",21.276595745,"1999",0,0,0,21.276595745,78.723404255,96,NA,NA,33.349301,-87.014155,NA,NA,"changed locations"
"1620","01608822","BESSEMER","AL","35023",1,161,13.305785124,16,"FLINT HILL CHRISTIAN SCHOOL","1630 POWDER PLANT RD","Jefferson",26.708074534,"2001",0,0,0,26.708074534,73.291925466,77,NA,NA,33.349301,-87.014155,NA,NA,"changed locations"
"1621","01608822","BESSEMER","AL","35022",1,161,8.21428571428571,13,"FLINT HILL CHRISTIAN SCHOOL","1630 POWDER PLANT RD","Jefferson",26.0869565217391,"2003",0,0.62111801242236,1.86335403726708,23.6024844720497,73.9130434782609,130,NA,NA,33.349301,-87.014155,NA,NA,"changed locations"
"1622","01608822","BESSEMER","AL","35022",1,224,15.6643356643357,15,"FLINT HILL CHRISTIAN SCHOOL","1630 POWDER PLANT RD","Jefferson",42.4107142857143,"2005",0,11.1607142857143,3.57142857142857,27.6785714285714,57.5892857142857,118,NA,NA,33.349301,-87.014155,NA,NA,"changed locations"
"1623","01608822","BESSEMER","AL","35022",1,359,12.1694915254237,17,"FLINT HILL CHRISTIAN SCHOOL","1630 POWDER PLANT RD","Jefferson",42.3398328690808,"2007",0,11.142061281337,3.62116991643454,27.5766016713092,57.6601671309192,197,NA,NA,33.349301,-87.014155,NA,NA,"changed locations"
"1624","01608822","BESSEMER","AL","35022",1,313,26.3025210084034,17,"FLINT HILL CHRISTIAN SCHOOL","1630 POWDER PLANT RD","Jefferson",NA,"2009",0,0.638977635782748,1.2779552715655,26.1980830670927,71.8849840255591,168,67,NA,33.349301,-87.014155,0,0,"changed locations"
"1625","01608822","BESSEMER","AL","35022",1,249,14.647058824,17,"FLINT HILL CHRISTIAN SCHOOL","1630 POWDER PLANT RD","Jefferson",NA,"2011",0,0,2.8112449799,45.78313253,51.40562249,104,47,NA,33.349301,-87.014155,0,0,"changed locations"
"1626","01608844","BIRMINGHAM","AL","35206",1,66,12,12,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.5699093,-86.7129777,NA,NA,"Lat and Long from zip centroid"
"1627","01608855","GUIN","AL","35563",1,120,15,12,"LIBERTY CHRISTIAN ACADEMY",NA,"Marion",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,33.9775116,-87.903874,NA,NA,"Lat and Long from zip centroid"
"1628","01608855","GUIN","AL","35563",1,65,5.3608247423,12,"LIBERTY CHRISTIAN ACADEMY",NA,"Marion",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,33.9775116,-87.903874,NA,NA,"Lat and Long from zip centroid"
"1629","01608855","GUIN","AL","35563",1,68,8.9180327868,12,"LIBERTY CHRISTIAN ACADEMY",NA,"Marion",8.8235294118,"1993",0,0,1.4705882353,7.3529411765,91.176470588,NA,NA,NA,33.9775116,-87.903874,NA,NA,"Lat and Long from zip centroid"
"1630","01608855","GUIN","AL","35563",1,35,5,12,"LIBERTY CHRISTIAN ACADEMY",NA,"Marion",2,"1995",0,0,0,2.8571428571,97.142857143,NA,NA,NA,33.9775116,-87.903874,NA,NA,"Lat and Long from zip centroid"
"1631","01608855","GUIN","AL","35563",1,67,11.166666667,17,"LIBERTY CHRISTIAN ACADEMY",NA,"Marion",4.4776119403,"1997",0,0,1.4925373134,2.9850746269,95.52238806,41,NA,NA,33.9775116,-87.903874,NA,NA,"Lat and Long from zip centroid"
"1632","01608855","GUIN","AL","35563",1,71,8.875,17,"LIBERTY CHRISTIAN ACADEMY",NA,"Marion",5.6338028169,"1999",0,0,0,5.6338028169,94.366197183,40,33,0,33.9775116,-87.903874,NA,NA,"Lat and Long from zip centroid"
"1633","01608855","GUIN","AL","35563",1,46,6.9696969697,17,"LIBERTY CHRISTIAN ACADEMY",NA,"Marion",2.1739130435,"2001",0,0,0,2.1739130435,97.826086957,28,100,0,33.9775116,-87.903874,NA,NA,"Lat and Long from zip centroid"
"1634","01608855","GUIN","AL","35563",1,49,8.0327868852459,17,"LIBERTY CHRISTIAN ACADEMY",NA,"Marion",6.12244897959184,"2003",0,0,2.04081632653061,4.08163265306122,93.8775510204082,43,100,0,33.9775116,-87.903874,NA,NA,"Lat and Long from zip centroid"
"1635","01608855","GUIN","AL","35563",1,39,6.5,3,"LIBERTY CHRISTIAN ACADEMY",NA,"Marion",10.2564102564103,"2005",0,0,0,10.2564102564103,89.7435897435898,24,NA,NA,33.9775116,-87.903874,NA,NA,"Lat and Long from zip centroid"
"1636","01608866","MONTGOMERY","AL","36116",1,255,18.053085327,12,NA,NA,"MONTGOMERY",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,32.2735876,-86.2144729,NA,NA,"Lat and Long from zip centroid"
"1637","01608866","MONTGOMERY","AL","36116",1,254,17.0756302521,12,NA,NA,"MONTGOMERY",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,32.2735876,-86.2144729,NA,NA,"Lat and Long from zip centroid"
"1638","01608888","ATMORE","AL","36502",1,47,11.75,15,"ATMORE CHRISTIAN SCHOOL","245 TENNANT DR","ESCAMBIA",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,31.02162,-87.507201,NA,NA,"Multiple Lat and Long"
"1639","01608888","ATMORE","AL","36502",1,38,9.5,12,"ATMORE CHRISTIAN SCHOOL","245 TENNANT DR","ESCAMBIA",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,31.02162,-87.507201,NA,NA,"Multiple Lat and Long"
"1640","01608888","ATMORE","AL","36502",1,49,12.25,12,"ATMORE CHRISTIAN SCHOOL","245 TENNANT DR","ESCAMBIA",2.0408163265,"1993",0,0,0,2.0408163265,97.959183674,NA,NA,NA,31.02162,-87.507201,NA,NA,"Multiple Lat and Long"
"1641","01608888","ATMORE","AL","36502",1,49,9.5609756098,17,"ATMORE CHRISTIAN SCHOOL","245 TENNANT DR","ESCAMBIA",10.204081633,"1997",4.0816326531,0,0,6.1224489796,89.795918367,23,NA,NA,31.02162,-87.507201,NA,NA,"Multiple Lat and Long"
